Particle 1 Position,Particle 2 Position,Eigenvector Squared
4.444444444444444411e-13,6.464646464646464323e-13,1.419448150808237528e-05
4.444444444444444411e-13,6.565656565656565596e-13,1.735343570960274737e-05
4.444444444444444411e-13,6.666666666666665859e-13,2.095303147476374801e-05
4.444444444444444411e-13,6.767676767676767133e-13,2.499794919219834602e-05
4.444444444444444411e-13,6.868686868686868406e-13,2.947990530249864954e-05
4.444444444444444411e-13,6.969696969696969679e-13,3.437566499648788407e-05
4.444444444444444411e-13,7.070707070707069943e-13,3.964536896974913321e-05
4.444444444444444411e-13,7.171717171717171216e-13,4.523130725283844799e-05
4.444444444444444411e-13,7.272727272727272489e-13,5.105727125172920377e-05
4.444444444444444411e-13,7.373737373737373762e-13,5.702860576587764837e-05
4.444444444444444411e-13,7.474747474747474026e-13,6.303306532206594389e-05
4.444444444444444411e-13,7.575757575757575299e-13,6.894255348509004057e-05
4.444444444444444411e-13,7.676767676767676572e-13,7.461579015670168210e-05
4.444444444444444411e-13,7.777777777777777846e-13,7.990191103390217344e-05
4.444444444444444411e-13,7.878787878787878109e-13,8.464495667669880911e-05
4.444444444444444411e-13,7.979797979797979382e-13,8.868915786221948929e-05
4.444444444444444411e-13,8.080808080808080656e-13,9.188487138226093343e-05
4.444444444444444411e-13,8.181818181818180919e-13,9.409496887904178562e-05
4.444444444444444411e-13,8.282828282828282193e-13,9.520143370296249889e-05
4.444444444444444411e-13,8.383838383838383466e-13,9.511188025531605757e-05
4.444444444444444411e-13,8.484848484848484739e-13,9.376567996598126058e-05
4.444444444444444411e-13,8.585858585858585003e-13,9.113936085813492758e-05
4.444444444444444411e-13,8.686868686868686276e-13,8.725094607198658674e-05
4.444444444444444411e-13,8.787878787878787549e-13,8.216291265800729107e-05
4.444444444444444411e-13,8.888888888888888822e-13,7.598348652915850774e-05
4.444444444444444411e-13,8.989898989898989086e-13,6.886604286655596829e-05
4.444444444444444411e-13,9.090909090909090359e-13,6.100645264137209554e-05
4.444444444444444411e-13,9.191919191919191632e-13,5.263830327060760116e-05
4.444444444444444411e-13,9.292929292929292906e-13,4.402602167089984461e-05
4.444444444444444411e-13,9.393939393939394179e-13,3.545603696124782447e-05
4.444444444444444411e-13,9.494949494949495452e-13,2.722623271506312479e-05
4.444444444444444411e-13,9.595959595959594706e-13,1.963404917108115607e-05
4.444444444444444411e-13,9.696969696969695979e-13,1.296369791466964214e-05
4.444444444444444411e-13,9.797979797979797252e-13,7.473038822646793374e-06
4.444444444444444411e-13,9.898989898989898526e-13,3.380735322290748825e-06
4.444444444444444411e-13,9.999999999999999799e-13,8.543436339269935018e-07
4.545454545454545180e-13,0.000000000000000000e+00,1.398145668675312229e-07
4.545454545454545180e-13,1.010101010101010050e-14,5.518013479517009876e-07
4.545454545454545180e-13,2.020202020202020101e-14,1.214508794115089656e-06
4.545454545454545180e-13,3.030303030303029993e-14,2.094443433435233181e-06
4.545454545454545180e-13,4.040404040404040202e-14,3.148532189981290412e-06
4.545454545454545180e-13,5.050505050505050410e-14,4.326915702091275869e-06
4.545454545454545180e-13,6.060606060606059987e-14,5.575891413292486756e-06
4.545454545454545180e-13,7.070707070707070195e-14,6.840833176131086679e-06
4.545454545454545180e-13,8.080808080808080403e-14,8.068931198020017753e-06
4.545454545454545180e-13,9.090909090909090611e-14,9.211620510654874310e-06
4.545454545454545180e-13,1.010101010101010082e-13,1.022659565294559408e-05
4.545454545454545180e-13,1.111111111111111103e-13,1.107934171473916359e-05
4.545454545454545180e-13,1.212121212121211997e-13,1.174414512939960351e-05
4.545454545454545180e-13,1.313131313131313018e-13,1.220457963017810225e-05
4.545454545454545180e-13,1.414141414141414039e-13,1.245349187078474110e-05
4.545454545454545180e-13,1.515151515151515060e-13,1.249253597496912225e-05
4.545454545454545180e-13,1.616161616161616081e-13,1.233132573792803097e-05
4.545454545454545180e-13,1.717171717171717101e-13,1.198628678319716718e-05
4.545454545454545180e-13,1.818181818181818122e-13,1.147929851734428666e-05
4.545454545454545180e-13,1.919191919191919143e-13,1.083621742971184831e-05
4.545454545454545180e-13,2.020202020202020164e-13,1.008536968691821630e-05
4.545454545454545180e-13,2.121212121212121185e-13,9.256092858259438059e-06
4.545454545454545180e-13,2.222222222222222206e-13,8.377394947321279624e-06
4.545454545454545180e-13,2.323232323232323226e-13,7.476784767728779995e-06
4.545454545454545180e-13,2.424242424242423995e-13,6.579312185843100486e-06
4.545454545454545180e-13,2.525252525252525268e-13,5.706840916140454072e-06
4.545454545454545180e-13,2.626262626262626036e-13,4.877561349954971182e-06
4.545454545454545180e-13,2.727272727272727310e-13,4.105737131172302217e-06
4.545454545454545180e-13,2.828282828282828078e-13,3.401667488252213575e-06
4.545454545454545180e-13,2.929292929292929351e-13,2.771838118352028877e-06
4.545454545454545180e-13,3.030303030303030120e-13,2.219226922649839765e-06
4.545454545454545180e-13,3.131313131313131393e-13,1.743727148018750492e-06
4.545454545454545180e-13,3.232323232323232161e-13,1.342649364303728854e-06
4.545454545454545180e-13,3.333333333333332930e-13,1.011264922678737855e-06
4.545454545454545180e-13,3.434343434343434203e-13,7.433567162460245900e-07
4.545454545454545180e-13,3.535353535353534971e-13,5.317477463898198186e-07
4.545454545454545180e-13,3.636363636363636245e-13,3.687837021912836303e-07
4.545454545454545180e-13,3.737373737373737013e-13,2.467520012820867623e-07
4.545454545454545180e-13,3.838383838383838286e-13,1.582260666002938161e-07
4.545454545454545180e-13,3.939393939393939055e-13,9.632962707587553047e-08
4.545454545454545180e-13,4.040404040404040328e-13,5.492120497441390249e-08
4.545454545454545180e-13,4.141414141414141096e-13,2.870343823556708854e-08
4.545454545454545180e-13,4.242424242424242370e-13,1.326529614840586507e-08
4.545454545454545180e-13,4.343434343434343138e-13,5.067394903619785502e-09
4.545454545454545180e-13,4.444444444444444411e-13,1.381055598181895301e-09
4.545454545454545180e-13,4.545454545454545180e-13,1.889161401050522997e-10
4.545454545454545180e-13,4.646464646464646453e-13,1.435610477622243517e-09
4.545454545454545180e-13,4.747474747474747726e-13,5.476254607029810777e-09
4.545454545454545180e-13,4.848484848484847990e-13,1.490599597066194845e-08
4.545454545454545180e-13,4.949494949494949263e-13,3.354434956131762466e-08
4.545454545454545180e-13,5.050505050505050536e-13,6.677093851305998881e-08
4.545454545454545180e-13,5.151515151515150800e-13,1.218748426186268407e-07
4.545454545454545180e-13,5.252525252525252073e-13,2.084050220772812408e-07
4.545454545454545180e-13,5.353535353535353346e-13,3.385016986118774756e-07
4.545454545454545180e-13,5.454545454545454619e-13,5.271832477456838793e-07
4.545454545454545180e-13,5.555555555555554883e-13,7.925590601723171825e-07
4.545454545454545180e-13,5.656565656565656156e-13,1.155935956900978578e-06
4.545454545454545180e-13,5.757575757575757429e-13,1.641784396484118544e-06
4.545454545454545180e-13,5.858585858585858703e-13,2.277531255383803108e-06
4.545454545454545180e-13,5.959595959595958966e-13,3.093148729902413790e-06
4.545454545454545180e-13,6.060606060606060239e-13,4.120514161056431660e-06
4.545454545454545180e-13,6.161616161616161513e-13,5.392523471665206049e-06
4.545454545454545180e-13,6.262626262626262786e-13,6.941951433072578962e-06
4.545454545454545180e-13,6.363636363636363049e-13,8.800064982932795940e-06
4.545454545454545180e-13,6.464646464646464323e-13,1.099501094199803220e-05
4.545454545454545180e-13,6.565656565656565596e-13,1.355001617698652243e-05
4.545454545454545180e-13,6.666666666666665859e-13,1.648145578417559607e-05
4.545454545454545180e-13,6.767676767676767133e-13,1.979686230392117404e-05
4.545454545454545180e-13,6.868686868686868406e-13,2.349296525310348482e-05
4.545454545454545180e-13,6.969696969696969679e-13,2.755386421424249171e-05
4.545454545454545180e-13,7.070707070707069943e-13,3.194944913842875494e-05
4.545454545454545180e-13,7.171717171717171216e-13,3.663418722585458636e-05
4.545454545454545180e-13,7.272727272727272489e-13,4.154639567070392904e-05
4.545454545454545180e-13,7.373737373737373762e-13,4.660811281632730295e-05
4.545454545454545180e-13,7.474747474747474026e-13,5.172566625396175381e-05
4.545454545454545180e-13,7.575757575757575299e-13,5.679101485552123774e-05
4.545454545454545180e-13,7.676767676767676572e-13,6.168391281454931529e-05
4.545454545454545180e-13,7.777777777777777846e-13,6.627490809644814504e-05
4.545454545454545180e-13,7.878787878787878109e-13,7.042914637346430623e-05
4.545454545454545180e-13,7.979797979797979382e-13,7.401090612825945297e-05
4.545454545454545180e-13,8.080808080808080656e-13,7.688874318883984161e-05
4.545454545454545180e-13,8.181818181818180919e-13,7.894107592792653214e-05
4.545454545454545180e-13,8.282828282828282193e-13,8.006199842891211556e-05
4.545454545454545180e-13,8.383838383838383466e-13,8.016707095457822506e-05
4.545454545454545180e-13,8.484848484848484739e-13,7.919880792662112236e-05
4.545454545454545180e-13,8.585858585858585003e-13,7.713156604114497668e-05
4.545454545454545180e-13,8.686868686868686276e-13,7.397553146887213510e-05
4.545454545454545180e-13,8.787878787878787549e-13,6.977951715201931185e-05
4.545454545454545180e-13,8.888888888888888822e-13,6.463231014803438477e-05
4.545454545454545180e-13,8.989898989898989086e-13,5.866235507456546861e-05
4.545454545454545180e-13,9.090909090909090359e-13,5.203562231520757734e-05
4.545454545454545180e-13,9.191919191919191632e-13,4.495158706488255722e-05
4.545454545454545180e-13,9.292929292929292906e-13,3.763733480668994633e-05
4.545454545454545180e-13,9.393939393939394179e-13,3.033990671592926263e-05
4.545454545454545180e-13,9.494949494949495452e-13,2.331710020897538536e-05
4.545454545454545180e-13,9.595959595959594706e-13,1.682704013286875881e-05
4.545454545454545180e-13,9.696969696969695979e-13,1.111692921107176868e-05
4.545454545454545180e-13,9.797979797979797252e-13,6.411466444892404455e-06
4.545454545454545180e-13,9.898989898989898526e-13,2.901483506515955056e-06
4.545454545454545180e-13,9.999999999999999799e-13,7.333865517385780682e-07
4.646464646464646453e-13,0.000000000000000000e+00,1.725538748752828368e-07
4.646464646464646453e-13,1.010101010101010050e-14,6.812363221087375135e-07
4.646464646464646453e-13,2.020202020202020101e-14,1.500195485108648367e-06
4.646464646464646453e-13,3.030303030303029993e-14,2.589014142719880977e-06
4.646464646464646453e-13,4.040404040404040202e-14,3.895622956762728891e-06
4.646464646464646453e-13,5.050505050505050410e-14,5.359612090483294049e-06
4.646464646464646453e-13,6.060606060606059987e-14,6.915729983013301533e-06
4.646464646464646453e-13,7.070707070707070195e-14,8.497366585739313618e-06
4.646464646464646453e-13,8.080808080808080403e-14,1.003983744100871657e-05
4.646464646464646453e-13,9.090909090909090611e-14,1.148331253225524317e-05
4.646464646464646453e-13,1.010101010101010082e-13,1.277526748362513085e-05
4.646464646464646453e-13,1.111111111111111103e-13,1.387237193679187352e-05
4.646464646464646453e-13,1.212121212121211997e-13,1.474176831591132824e-05
4.646464646464646453e-13,1.313131313131313018e-13,1.536173141731858154e-05
4.646464646464646453e-13,1.414141414141414039e-13,1.572173333079416810e-05
4.646464646464646453e-13,1.515151515151515060e-13,1.582196749846672101e-05
4.646464646464646453e-13,1.616161616161616081e-13,1.567240907008642716e-05
4.646464646464646453e-13,1.717171717171717101e-13,1.529150540860062786e-05
4.646464646464646453e-13,1.818181818181818122e-13,1.470460038679474404e-05
4.646464646464646453e-13,1.919191919191919143e-13,1.394219917005414177e-05
4.646464646464646453e-13,2.020202020202020164e-13,1.303817705067493399e-05
4.646464646464646453e-13,2.121212121212121185e-13,1.202802743448793001e-05
4.646464646464646453e-13,2.222222222222222206e-13,1.094723134832036881e-05
4.646464646464646453e-13,2.323232323232323226e-13,9.829815035167537089e-06
4.646464646464646453e-13,2.424242424242423995e-13,8.707144577277155381e-06
4.646464646464646453e-13,2.525252525252525268e-13,7.606988245813909510e-06
4.646464646464646453e-13,2.626262626262626036e-13,6.552859527783191875e-06
4.646464646464646453e-13,2.727272727272727310e-13,5.563637477411390219e-06
4.646464646464646453e-13,2.828282828282828078e-13,4.653446935230607150e-06
4.646464646464646453e-13,2.929292929292929351e-13,3.831769789903223301e-06
4.646464646464646453e-13,3.030303030303030120e-13,3.103750135530361523e-06
4.646464646464646453e-13,3.131313131313131393e-13,2.470650993811801790e-06
4.646464646464646453e-13,3.232323232323232161e-13,1.930418121380751220e-06
4.646464646464646453e-13,3.333333333333332930e-13,1.478307036536757369e-06
4.646464646464646453e-13,3.434343434343434203e-13,1.107532374995530635e-06
4.646464646464646453e-13,3.535353535353534971e-13,8.099035305991855613e-07
4.646464646464646453e-13,3.636363636363636245e-13,5.764167153754526124e-07
4.646464646464646453e-13,3.737373737373737013e-13,3.977805365604671870e-07
4.646464646464646453e-13,3.838383838383838286e-13,2.648594146977848907e-07
4.646464646464646453e-13,3.939393939393939055e-13,1.690261899231984327e-07
4.646464646464646453e-13,4.040404040404040328e-13,1.024216918566394454e-07
4.646464646464646453e-13,4.141414141414141096e-13,5.812457889423881851e-08
4.646464646464646453e-13,4.242424242424242370e-13,3.023917075499554323e-08
4.646464646464646453e-13,4.343434343434343138e-13,1.391216104895584825e-08
4.646464646464646453e-13,4.444444444444444411e-13,5.290864104004674717e-09
4.646464646464646453e-13,4.545454545454545180e-13,1.435610566448370611e-09
4.646464646464646453e-13,4.646464646464646453e-13,1.955216220372979420e-10
4.646464646464646453e-13,4.747474747474747726e-13,1.479431946923302466e-09
4.646464646464646453e-13,4.848484848484847990e-13,5.619275107250086433e-09
4.646464646464646453e-13,4.949494949494949263e-13,1.522996637812285349e-08
4.646464646464646453e-13,5.050505050505050536e-13,3.412707602018028488e-08
4.646464646464646453e-13,5.151515151515150800e-13,6.764050095374528412e-08
4.646464646464646453e-13,5.252525252525252073e-13,1.229329583865835735e-07
4.646464646464646453e-13,5.353535353535353346e-13,2.093100878958254174e-07
4.646464646464646453e-13,5.454545454545454619e-13,3.385016986114776761e-07
4.646464646464646453e-13,5.555555555555554883e-13,5.248889866496646469e-07
4.646464646464646453e-13,5.656565656565656156e-13,7.856492698046404762e-07
4.646464646464646453e-13,5.757575757575757429e-13,1.140787891277420614e-06
4.646464646464646453e-13,5.858585858585858703e-13,1.613026693853392477e-06
4.646464646464646453e-13,5.959595959595958966e-13,2.227520166511939881e-06
4.646464646464646453e-13,6.060606060606060239e-13,3.011374280596472515e-06
4.646464646464646453e-13,6.161616161616161513e-13,3.992949336747343685e-06
4.646464646464646453e-13,6.262626262626262786e-13,5.200936888005452798e-06
4.646464646464646453e-13,6.363636363636363049e-13,6.663211889465096723e-06
4.646464646464646453e-13,6.464646464646464323e-13,8.405474380785523167e-06
4.646464646464646453e-13,6.565656565656565596e-13,1.044970978349816178e-05
4.646464646464646453e-13,6.666666666666665859e-13,1.281251265738814798e-05
4.646464646464646453e-13,6.767676767676767133e-13,1.550333470702816986e-05
4.646464646464646453e-13,6.868686868686868406e-13,1.852273301399874917e-05
4.646464646464646453e-13,6.969696969696969679e-13,2.186070784089834984e-05
4.646464646464646453e-13,7.070707070707069943e-13,2.549522980456176875e-05
4.646464646464646453e-13,7.171717171717171216e-13,2.939106265225372973e-05
4.646464646464646453e-13,7.272727272727272489e-13,3.349898928114235339e-05
4.646464646464646453e-13,7.373737373737373762e-13,3.775554416053417172e-05
4.646464646464646453e-13,7.474747474747474026e-13,4.208334432505238102e-05
4.646464646464646453e-13,7.575757575757575299e-13,4.639209328908947862e-05
